VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnOver,SalesToPurchaseRatio,UnitPurchasePrice,OrderSize,UnsoldInventoryValue
10754,PERFECTA WINES,34397,Valckenberg Madonna Spatlese,8.78,12.99,750.0,12,105.36,12.0,155.88,12.99,1.35,28720.52,50.519999999999996,32.409545804464976,1.0,1.479498861047836,8.78,Medium,0.0
90011,FORTUNE WINE BROKERS LLC,21377,Circa Rosso,8.72,12.99,750.0,12,104.64,9.0,116.91,64.95,1.0,238.60999999999999,12.269999999999996,10.495252758532201,0.75,1.1172591743119267,8.72,Medium,26.160000000000004
8892,TRINCHERO FAMILY ESTATES,25280,Menage a Trois Merlot,8.66,12.99,750.0,12,103.92,12.0,155.88,12.99,1.35,11595.97,51.959999999999994,33.33333333333333,1.0,1.5,8.66,Medium,0.0
12546,JIM BEAM BRANDS COMPANY,1243,Pinnacle Pumpkin Pie,7.4,12.99,750.0,14,103.6,12.0,155.88,12.99,9.45,123880.97,52.28,33.538619450859635,0.8571428571428571,1.5046332046332047,7.3999999999999995,Medium,14.8
6785,PALM BAY INTERNATIONAL INC,24013,Heritance Cab Svgn,17.1,25.99,750.0,6,102.6,12.0,311.88,155.94,1.33,13605.41,209.28,67.10273181993074,2.0,3.039766081871345,17.099999999999998,Small,-102.60000000000001
653,STATE WINE & SPIRITS,24563,Hey Mambo Sultry Red,8.49,12.99,750.0,12,101.88,9.0,116.91,64.95,1.01,8014.9800000000005,15.030000000000001,12.85604311008468,0.75,1.1475265017667844,8.49,Medium,25.47
4425,MARTIGNETTI COMPANIES,35795,Penfolds Koonunga Cab/Merlot,8.38,12.99,750.0,12,100.56,12.0,155.88,12.99,1.35,144929.24,55.31999999999999,35.488837567359504,1.0,1.5501193317422433,8.38,Medium,0.0
9552,M S WALKER INC,21007,Ch Vignot 05 St Emilion Red,49.65,71.99,750.0,2,99.3,3.0,224.96999999999997,224.96999999999997,0.33,55551.82,125.66999999999997,55.860781437525,1.5,2.2655589123867066,49.65,Small,-49.65
90047,CRUSH WINES,18773,Ravines Cabernet Franc,8.21,17.99,750.0,12,98.52,7.0,125.92999999999999,107.94,0.77,1457.73,27.409999999999997,21.766060509807033,0.5833333333333334,1.2782176207876572,8.209999999999999,Medium,41.050000000000004
7153,PINE STATE TRADING CO,24570,Oko Cab Svgn VdP L'Herault,8.1,11.99,750.0,12,97.2,12.0,143.88,11.99,1.35,15884.82,46.67999999999999,32.443703085904914,1.0,1.4802469135802467,8.1,Medium,0.0
1590,DIAGEO CHATEAU ESTATE WINES,22046,Woodwork Cab Svgn,7.99,11.99,750.0,12,95.88,12.0,143.88,11.99,1.35,7259.75,48.0,33.36113427856547,1.0,1.5006257822277846,7.989999999999999,Medium,0.0
9165,ULTRA BEVERAGE COMPANY LLP,6159,Lepanto Solera Gran Reserva,31.81,48.99,750.0,3,95.43,7.0,342.93,146.97,0.79,68054.7,247.5,72.17216341527426,2.3333333333333335,3.5935240490411817,31.810000000000002,Small,-127.24
12546,JIM BEAM BRANDS COMPANY,3644,Pinnacle Coconut,15.9,20.99,1750.0,6,95.4,6.0,125.94,83.96,11.03,123880.97,30.539999999999992,24.2496426869938,1.0,1.3201257861635218,15.9,Small,0.0
2000,SOUTHERN WINE & SPIRITS NE,14857,C K Mondavi Wh Znfdl,3.97,5.99,750.0,24,95.28,17.0,135.83,95.88,1.8800000000000001,19016.59,40.55000000000001,29.853493337259817,0.7083333333333334,1.4255877413937867,3.97,Medium,27.790000000000003
2000,SOUTHERN WINE & SPIRITS NE,26666,C K Mondavi Merlot,3.97,5.99,750.0,24,95.28,15.0,117.85,29.96,1.6800000000000002,19016.59,22.569999999999993,19.15146372507424,0.625,1.2368807724601174,3.97,Medium,35.730000000000004
10754,PERFECTA WINES,14826,My Big Fat Greek Red Wine,7.74,11.99,750.0,12,92.88,10.0,119.9,95.92,1.1,28720.52,27.02000000000001,22.535446205170985,0.8333333333333334,1.2909130060292853,7.739999999999999,Medium,15.48
9815,WINE GROUP INC,19720,Cutler Creek Wh Znfdl,2.53,3.79,750.0,36,91.08,26.0,98.53999999999999,49.27,2.89,27100.41,7.459999999999994,7.570529734118119,0.7222222222222222,1.0819060166886254,2.53,Medium,25.299999999999997
9165,ULTRA BEVERAGE COMPANY LLP,11939,Colimoro Montepul D'Abruzzo,7.58,10.99,750.0,12,90.96,12.0,131.88,10.99,1.35,68054.7,40.92,31.028207461328485,1.0,1.449868073878628,7.579999999999999,Medium,0.0
10754,PERFECTA WINES,23750,Ch Clerc Milon 12 Pauillac,45.45,69.99,750.0,2,90.9,3.0,209.96999999999997,209.96999999999997,0.33,28720.52,119.06999999999996,56.70810115730818,1.5,2.3099009900990093,45.45,Small,-45.45
90047,CRUSH WINES,24211,Julius Treis Trocken Rsl,14.93,22.99,750.0,6,89.58,6.0,137.94,114.94999999999999,0.66,1457.73,48.36,35.0587211831231,1.0,1.5398526456798391,14.93,Small,0.0
653,STATE WINE & SPIRITS,9376,St Elizabeth Allspice Dram,22.21,29.99,750.0,4,88.84,4.0,119.96,89.97,3.1500000000000004,8014.9800000000005,31.11999999999999,25.941980660220064,1.0,1.3502926609635297,22.21,Small,0.0
4692,KOBRAND CORPORATION,22539,Jadot Beaune Bressandes 12,29.6,44.99,750.0,3,88.8,3.0,134.97,44.99,0.34,9139.38,46.17,34.20760168926428,1.0,1.5199324324324324,29.599999999999998,Small,0.0
653,STATE WINE & SPIRITS,19655,Manifesto! Svgn Bl,7.38,10.99,750.0,12,88.56,12.0,131.88,10.99,1.35,8014.9800000000005,43.31999999999999,32.84804367606915,1.0,1.489159891598916,7.38,Medium,0.0
1392,CONSTELLATION BRANDS INC,36766,Ravenswood Znfdl Lodi,10.95,18.99,750.0,8,87.6,6.0,105.94,105.94,0.66,79528.99,18.340000000000003,17.311685859920715,0.75,1.2093607305936074,10.95,Small,21.9
12331,STELLAR IMPORTING CO LLC,26617,Brousko Dry Red,7.28,10.99,750.0,12,87.36,12.0,131.88,10.99,1.35,119.23,44.519999999999996,33.75796178343949,1.0,1.5096153846153846,7.28,Medium,0.0
653,STATE WINE & SPIRITS,2002,Kronan Swedish Punsch,21.73,29.99,750.0,4,86.92,3.0,89.97,29.99,2.36,8014.9800000000005,3.049999999999997,3.3900188951872816,0.75,1.0350897376898296,21.73,Small,21.73
653,STATE WINE & SPIRITS,23214,White Knight Viognier,7.18,12.99,750.0,12,86.16,11.0,142.89000000000001,64.95,1.22,8014.9800000000005,56.73000000000002,39.701868570228854,0.9166666666666666,1.6584261838440113,7.18,Medium,7.18
9165,ULTRA BEVERAGE COMPANY LLP,5485,Xicaru Silver Mezcal,21.42,29.99,750.0,4,85.68,4.0,119.96,29.99,3.15,68054.7,34.27999999999999,28.576192064021335,1.0,1.4000933706816059,21.42,Small,0.0
7153,PINE STATE TRADING CO,21355,Cantina Gabriele Dolc White,7.04,10.49,750.0,12,84.48,16.0,189.84,166.86,1.76,15884.82,105.36,55.49936788874842,1.3333333333333333,2.247159090909091,7.04,Medium,-28.16
90011,FORTUNE WINE BROKERS LLC,45495,Ermita Rioja White,10.38,15.99,750.0,8,83.03999999999999,11.0,174.89000000000001,158.9,1.21,238.60999999999999,91.85000000000002,52.518726056378306,1.375,2.1060934489402703,10.379999999999999,Small,-31.14
516,BANFI PRODUCTS CORP,22789,Bolla Prosecco 3pk/187mls,10.34,14.99,187.0,8,82.72,25.0,374.75,224.85,0.72,8510.41,292.03,77.92661774516344,3.125,4.53034332688588,10.34,Small,-175.78
2242,DELICATO VINEYARDS INC,25221,Gnarly Head OV Zinfandel,6.89,9.99,1000.0,12,82.68,12.0,119.88,9.99,1.8,7982.65,37.19999999999999,31.03103103103102,1.0,1.4499274310595063,6.890000000000001,Medium,0.0
9819,TREASURY WINE ESTATES,19056,Wolf Blass Yellow Lbl Chard,5.88,9.99,750.0,14,82.32000000000001,17.0,152.82999999999998,62.93,1.9000000000000001,14836.57,70.50999999999998,46.13622979781455,1.2142857142857142,1.8565354713313893,5.880000000000001,Medium,-17.64
9552,M S WALKER INC,4408,Screech Spiced Rum,10.23,12.99,750.0,8,81.84,52.0,705.48,610.55,41.03,55551.82,623.64,88.39938765096105,6.5,8.62023460410557,10.23,Small,-450.12
653,STATE WINE & SPIRITS,26629,Nexo Rioja,6.8,9.99,750.0,12,81.6,12.0,119.88,9.99,1.35,8014.9800000000005,38.28,31.931931931931935,1.0,1.4691176470588236,6.8,Medium,0.0
90024,VINILANDIA USA,19284,The Curator White,6.7,9.99,750.0,12,80.4,12.0,119.88,9.99,1.35,2802.64,39.47999999999999,32.93293293293292,1.0,1.4910447761194028,6.7,Medium,0.0
9165,ULTRA BEVERAGE COMPANY LLP,7193,Woodstock Killer Bee,8.91,15.99,750.0,9,80.19,24.0,275.76,149.37,18.92,68054.7,195.57,70.92036553524804,2.6666666666666665,3.4388327721661054,8.91,Small,-133.65
4425,MARTIGNETTI COMPANIES,22167,Dom de Reuilly Pnt Gris,6.66,9.99,750.0,12,79.92,9.0,89.91,69.93,0.99,144929.24,9.989999999999995,11.111111111111107,0.75,1.125,6.66,Medium,19.98
4425,MARTIGNETTI COMPANIES,6872,Marquis de Chasse Red Gines,6.62,9.99,750.0,12,79.44,13.0,155.87,23.98,1.4600000000000002,144929.24,76.43,49.03445178674537,1.0833333333333333,1.9621097683786506,6.62,Medium,-6.62
4425,MARTIGNETTI COMPANIES,23792,Camila Malbec,6.61,9.79,750.0,12,79.32,12.0,117.48,9.79,1.35,144929.24,38.16000000000001,32.482124616956085,1.0,1.4810892586989413,6.609999999999999,Medium,0.0
4425,MARTIGNETTI COMPANIES,21217,Copain Wentzel Pnt Nr,39.21,59.99,750.0,2,78.42,5.0,299.95,239.96,0.55,144929.24,221.52999999999997,73.85564260710117,2.5,3.824917112981382,39.21,Small,-117.63
8892,TRINCHERO FAMILY ESTATES,24134,Newman's Own Common Good Red,6.49,9.99,750.0,12,77.88,8.0,79.92,49.95,0.88,11595.97,2.0400000000000063,2.55255255255256,0.6666666666666666,1.0261941448382128,6.489999999999999,Medium,25.96
4425,MARTIGNETTI COMPANIES,34792,Ch Thivin Cote de Brouilly,15.53,22.99,750.0,5,77.64999999999999,4.0,91.96,22.99,0.45,144929.24,14.310000000000002,15.561113527620707,0.8,1.1842884739214423,15.529999999999998,Small,15.53
10754,PERFECTA WINES,21473,Ch Malartic-Lagraviere Rouge,38.81,58.99,750.0,2,77.62,2.0,117.98,117.98,0.22,28720.52,40.36,34.209187997965756,1.0,1.519969080133986,38.81,Small,0.0
11567,CAMPARI AMERICA,2308,Wild Turkey Honey VAP,12.68,16.99,750.0,6,76.08,10.0,199.89999999999998,179.91,7.890000000000001,20964.81,123.81999999999998,61.940970485242616,1.6666666666666667,2.627497371188223,12.68,Small,-50.72
9815,WINE GROUP INC,13726,Fish Eye Pnt Nr,12.41,18.99,3000.0,6,74.46,6.0,113.94,18.99,2.7,27100.41,39.480000000000004,34.64981569246973,1.0,1.5302175664786464,12.409999999999998,Small,0.0
9552,M S WALKER INC,20075,Rampolla Sammarco Toscna IGT,36.91,79.99,750.0,2,73.82,3.0,164.97,164.97,0.33,55551.82,91.15,55.25247014608718,1.5,2.2347602275806016,36.91,Small,-36.91
1392,CONSTELLATION BRANDS INC,24568,PopCrush Sparkling Wine,6.12,8.99,750.0,12,73.44,12.0,107.88,8.99,1.35,79528.99,34.44,31.92436040044494,1.0,1.468954248366013,6.12,Medium,0.0
9552,M S WALKER INC,17218,Catena Malbec Mendoza,6.12,8.99,375.0,12,73.44,12.0,107.88,8.99,0.68,55551.82,34.44,31.92436040044494,1.0,1.468954248366013,6.12,Medium,0.0
10754,PERFECTA WINES,23961,Ken Wright Cellars Pnt Nr,36.66,54.99,750.0,2,73.32,2.0,109.98,109.98,0.22,28720.52,36.66000000000001,33.33333333333334,1.0,1.5000000000000002,36.66,Small,0.0
3252,E & J GALLO WINERY,20443,Barefoot Bubbly Berry Fusion,6.66,9.99,750.0,11,73.26,11.0,109.89,79.92,1.21,61966.91,36.629999999999995,33.33333333333333,1.0,1.5,6.66,Small,0.0
5992,MCCORMICK DISTILLING CO,3301,Triple Crown Blended Whiskey,12.11,15.99,750.0,6,72.66,35.0,559.65,175.89000000000001,27.55,1567.85,486.99,87.01688555347093,5.833333333333333,7.702312138728324,12.11,Small,-351.19
2000,SOUTHERN WINE & SPIRITS NE,12429,F Coppola Diamnd Petite Sira,9.08,15.99,750.0,8,72.64,5.0,79.95,31.98,0.56,19016.59,7.310000000000002,9.143214509068171,0.625,1.1006332599118942,9.08,Small,27.240000000000002
1590,DIAGEO CHATEAU ESTATE WINES,17935,Butterfly Kiss Pnt Grigio,2.01,2.99,750.0,36,72.36,36.0,107.64,2.99,4.05,7259.75,35.28,32.77591973244147,1.0,1.4875621890547264,2.01,Medium,0.0
9552,M S WALKER INC,21841,Gerard Bertrand 13 Gris Blan,6.03,8.99,750.0,12,72.36,12.0,179.88,14.99,1.35,55551.82,107.52,59.77318212141427,1.0,2.485903814262023,6.03,Medium,0.0
10754,PERFECTA WINES,25381,Selbach-Oster Riesling,11.64,16.99,750.0,6,69.84,12.0,203.88,101.94,1.33,28720.52,134.04,65.7445556209535,2.0,2.9192439862542954,11.64,Small,-69.84
6785,PALM BAY INTERNATIONAL INC,22958,Cavit Select Red Blend,4.57,6.99,750.0,15,68.55000000000001,10.0,89.9,89.9,1.1,13605.41,21.349999999999994,23.74860956618464,0.6666666666666666,1.311451495258935,4.570000000000001,Medium,22.85
90024,VINILANDIA USA,33707,Canaletto Pnt Grigio Venezie,5.22,9.99,750.0,13,67.86,19.0,159.81,117.86,2.1,2802.64,91.95,57.537075276891315,1.4615384615384615,2.35499557913351,5.22,Medium,-31.32
4692,KOBRAND CORPORATION,22547,Jadot Savigny Narbantons 12,22.57,34.99,750.0,3,67.71,2.0,69.98,69.98,0.22,9139.38,2.2700000000000102,3.2437839382680913,0.6666666666666666,1.033525328607296,22.569999999999997,Small,22.57
9552,M S WALKER INC,24572,Galerie Latro Cab S Knights,33.33,49.99,750.0,2,66.66,3.0,149.97,149.97,0.33,55551.82,83.31,55.55111022204441,1.5,2.24977497749775,33.33,Small,-33.33
8892,TRINCHERO FAMILY ESTATES,43384,Three Thieves Bandit Merlot,5.51,9.99,1000.0,12,66.12,12.0,95.88,7.99,1.8,11595.97,29.75999999999999,31.038798498122645,1.0,1.4500907441016333,5.510000000000001,Medium,0.0
9744,FREDERICK WILDMAN & SONS,21593,Melini Orvieto Clsc Orzalume,5.51,7.99,750.0,12,66.12,9.0,71.91,63.92,0.99,3999.93,5.789999999999992,8.051731330830194,0.75,1.0875680580762248,5.510000000000001,Medium,16.53
10754,PERFECTA WINES,17320,The Messenger Telegram White,12.92,18.99,750.0,5,64.6,9.0,170.91,37.98,1.01,28720.52,106.31,62.20232871101749,1.8,2.645665634674923,12.919999999999998,Small,-51.68
4425,MARTIGNETTI COMPANIES,21339,Flowers Sonoma Cst Chard,64.51,105.99,1500.0,1,64.51,1.0,99.99,99.99,0.22,144929.24,35.47999999999999,35.48354835483548,1.0,1.54999224926368,64.51,Small,0.0
90047,CRUSH WINES,14997,The Offering Rhone,16.11,24.49,750.0,4,64.44,4.0,97.96,24.49,0.45,1457.73,33.519999999999996,34.21804818293181,1.0,1.5201738050900062,16.11,Small,0.0
2000,SOUTHERN WINE & SPIRITS NE,19955,Ch La Croix de Beaucailou 10,64.18,94.99,750.0,1,64.18,8.0,759.92,474.95,0.89,19016.59,695.74,91.55437414464681,8.0,11.840448737924586,64.18,Small,-449.26000000000005
90047,CRUSH WINES,26327,Cellier des Dauphines CdR,5.29,7.99,750.0,12,63.48,12.0,95.88,7.99,1.35,1457.73,32.4,33.79224030037547,1.0,1.5103969754253308,5.29,Medium,0.0
653,STATE WINE & SPIRITS,24371,Tozai Typhoon Sake,10.45,15.99,720.0,6,62.7,5.0,79.95,79.95,0.55,8014.9800000000005,17.25,21.575984990619137,0.8333333333333334,1.2751196172248804,10.450000000000001,Small,10.45
7153,PINE STATE TRADING CO,5688,P & J Cold Soaked Peaches,7.8,13.99,375.0,8,62.4,9.0,125.91,125.91,3.5100000000000002,15884.82,63.51,50.440791041219924,1.125,2.0177884615384616,7.8,Small,-7.8
90017,THE IMPORTED GRAPE LLC,25745,Riojana Chard,5.17,7.49,750.0,12,62.04,12.0,89.88,7.49,1.35,80.03,27.839999999999996,30.97463284379172,1.0,1.448742746615087,5.17,Medium,0.0
90024,VINILANDIA USA,20722,Ch Musar Hochar Red,20.4,29.99,750.0,3,61.199999999999996,7.0,209.93,149.95,0.78,2802.64,148.73000000000002,70.84742533225361,2.3333333333333335,3.430228758169935,20.4,Small,-81.6
7153,PINE STATE TRADING CO,5693,P & J Cold Soaked Berries,7.51,13.99,375.0,8,60.08,12.0,167.88,167.88,4.68,15884.82,107.8,64.2125327614963,1.5,2.7942743009320905,7.51,Small,-30.04
3960,DIAGEO NORTH AMERICA INC,648,Tanqueray Rangpur Gin,19.99,27.99,1000.0,3,59.97,3.0,83.97,83.97,3.1500000000000004,257032.07,24.0,28.5816362986781,1.0,1.400200100050025,19.99,Small,0.0
10754,PERFECTA WINES,23768,Sociando Mallet 12 Haut-Medo,29.93,43.99,750.0,2,59.86,17.0,747.83,439.90000000000003,1.8900000000000001,28720.52,687.97,91.99550700025407,8.5,12.492983628466423,29.93,Small,-448.95
9815,WINE GROUP INC,22413,Harthill Farms Cab Svgn,2.49,3.79,750.0,24,59.76,22.0,83.38,56.85,2.43,27100.41,23.619999999999997,28.328136243703522,0.9166666666666666,1.39524765729585,2.4899999999999998,Medium,4.98
10754,PERFECTA WINES,20506,Citran Haut-Medoc,19.86,28.99,750.0,3,59.58,7.0,202.92999999999998,173.94,0.77,28720.52,143.34999999999997,70.64012220962893,2.3333333333333335,3.406008727760993,19.86,Small,-79.44
9552,M S WALKER INC,23040,Aquilon 06 Garnacha de Borja,59.2,119.99,750.0,1,59.2,1.0,89.99,89.99,0.11,55551.82,30.789999999999992,34.214912768085334,1.0,1.5201013513513513,59.2,Small,0.0
9165,ULTRA BEVERAGE COMPANY LLP,18628,Viberti Bricco Airoli,19.59,28.99,750.0,3,58.77,8.0,231.92,173.94,0.88,68054.7,173.14999999999998,74.65936529837875,2.6666666666666665,3.946231070273949,19.59,Small,-97.95
5612,MILTONS DISTRIBUTING CO,23579,Trader Joe's Pet Rsv Merlot,4.86,7.49,750.0,12,58.32,12.0,89.88,7.49,1.35,9.46,31.559999999999995,35.11348464619493,1.0,1.5411522633744854,4.86,Medium,0.0
653,STATE WINE & SPIRITS,19943,Viu Manent Rsva Svgn Blanc,4.83,7.49,750.0,12,57.96,12.0,95.88,7.99,1.35,8014.9800000000005,37.919999999999995,39.54943679599499,1.0,1.6542443064182193,4.83,Medium,0.0
7153,PINE STATE TRADING CO,20608,Villa Fassini Sangio/Cab,4.83,7.49,750.0,12,57.96,12.0,89.88,7.49,1.35,15884.82,31.919999999999995,35.51401869158878,1.0,1.5507246376811594,4.83,Medium,0.0
9552,M S WALKER INC,16200,Gramona Lustros Gr Rsva Cava,28.66,42.99,750.0,2,57.32,3.0,128.97,128.97,0.33,55551.82,71.65,55.55555555555556,1.5,2.25,28.66,Small,-28.66
17035,PERNOD RICARD USA,5653,Kahlua Cinnamon Spice,14.05,17.99,750.0,4,56.2,52.0,1039.48,899.55,41.03,123780.22,983.28,94.59345057143956,13.0,18.496085409252668,14.05,Small,-674.4000000000001
10754,PERFECTA WINES,21445,Alto Ego De Palmer Margaux,55.48,85.99,750.0,1,55.48,15.0,1289.85,601.93,1.67,28720.52,1234.37,95.69872465790596,15.0,23.24891852919971,55.48,Small,-776.7199999999999
6785,PALM BAY INTERNATIONAL INC,19435,Jean Luc Colombo Ruchets 07,55.17,79.99,750.0,1,55.17,1.0,79.99,79.99,0.11,13605.41,24.819999999999993,31.028878609826222,1.0,1.4498821823454775,55.17,Small,0.0
2000,SOUTHERN WINE & SPIRITS NE,23332,Ch Haut Beausejour 11 Esteph,17.99,26.99,750.0,3,53.97,4.0,107.96,53.98,0.45,19016.59,53.989999999999995,50.009262689885134,1.3333333333333333,2.0003705762460626,17.99,Small,-17.99
10754,PERFECTA WINES,24578,Jean Laurent Blanc de Noirs,26.81,40.49,750.0,2,53.62,6.0,305.94,305.94,0.66,28720.52,252.32,82.47368765117344,3.0,5.705706825811265,26.81,Small,-107.24
9165,ULTRA BEVERAGE COMPANY LLP,7205,Woodstock Hot Licks,8.91,15.99,750.0,6,53.46,17.0,195.33,172.35,13.42,68054.7,141.87,72.63093226846874,2.8333333333333335,3.653759820426487,8.91,Small,-98.01
8664,"STOLI GROUP,(USA) LLC",7590,Stoli 80 VAP Lemonade Shaker,13.27,16.99,750.0,4,53.08,14.0,249.85999999999999,215.88,11.05,18544.49,196.77999999999997,78.75610341791402,3.5,4.70723436322532,13.27,Small,-132.7
2000,SOUTHERN WINE & SPIRITS NE,23328,Ch Clerc Milon Pauillac 11,52.41,75.99,750.0,1,52.41,6.0,455.93999999999994,379.95,0.66,19016.59,403.53,88.50506645611264,6.0,8.699484831139095,52.41,Small,-262.04999999999995
4692,KOBRAND CORPORATION,25089,Jadot Saint Aubin 13,26.2,37.99,750.0,2,52.4,9.0,341.91,189.95000000000002,1.0,9139.38,289.51000000000005,84.67432950191571,4.5,6.525,26.2,Small,-183.4
9165,ULTRA BEVERAGE COMPANY LLP,846,Chinaco Anejo Tequila,52.34,66.99,750.0,1,52.34,1.0,66.99,66.99,0.79,68054.7,14.649999999999991,21.8689356620391,1.0,1.279900649598777,52.34,Small,0.0
4425,MARTIGNETTI COMPANIES,24531,Joseph Drouhin Cote de Beaun,17.1,25.99,750.0,3,51.300000000000004,2.0,51.98,51.98,0.22,144929.24,0.6799999999999926,1.3081954597922136,0.6666666666666666,1.0132553606237815,17.1,Small,17.1
9165,ULTRA BEVERAGE COMPANY LLP,5610,West Indies Blue Mtn Coffee,25.57,32.99,750.0,2,51.14,6.0,197.94,32.99,4.72,68054.7,146.8,74.1638880468829,3.0,3.8705514274540476,25.57,Small,-102.28
10754,PERFECTA WINES,36069,Ch Lagrange 10,51.0,105.99,750.0,1,51.0,7.0,531.93,227.96999999999997,0.78,28720.52,480.92999999999995,90.41227229146692,7.0,10.43,51.0,Small,-306.0
10754,PERFECTA WINES,23753,Ch Grand Puy-Lacoste 12 Paul,49.66,74.99,750.0,1,49.66,11.0,824.89,824.89,1.21,28720.52,775.23,93.97980336772176,11.0,16.610753121224327,49.66,Small,-496.59999999999997
10754,PERFECTA WINES,20178,Robert Sinskey Pnt Bl,16.33,24.99,375.0,3,48.989999999999995,10.0,249.9,149.94,0.5800000000000001,28720.52,200.91000000000003,80.39615846338536,3.3333333333333335,5.101041028781385,16.33,Small,-114.30999999999999
9815,WINE GROUP INC,23561,Flip Flop Sangria,4.05,5.99,1000.0,12,48.6,12.0,71.88,11.98,1.8,27100.41,23.279999999999994,32.38731218697829,1.0,1.4790123456790123,4.05,Medium,0.0
7749,R.P.IMPORTS INC,43013,Anastasi Estates Messinia Rd,7.94,11.99,750.0,6,47.64,7.0,83.92999999999999,35.97,0.79,91.5,36.28999999999999,43.2384129631836,1.1666666666666667,1.7617548278757345,7.94,Small,-7.94
10754,PERFECTA WINES,24793,Canyon Oaks Pink Moscato,3.97,5.99,750.0,12,47.64,12.0,71.88,5.99,1.35,28720.52,24.239999999999995,33.72287145242069,1.0,1.508816120906801,3.97,Medium,0.0
7153,PINE STATE TRADING CO,20941,Valdivieso Brut,6.75,9.99,750.0,7,47.25,5.0,64.95,51.96,0.55,15884.82,17.700000000000003,27.251732101616632,0.7142857142857143,1.3746031746031746,6.75,Small,13.5
4425,MARTIGNETTI COMPANIES,21280,Rodney Strong Bros Ridge Cab,47.09,72.99,750.0,1,47.09,3.0,218.96999999999997,218.96999999999997,0.33,144929.24,171.87999999999997,78.49477097319267,3.0,4.650031853896793,47.09,Small,-94.18
4692,KOBRAND CORPORATION,22534,Jadot Fixin 12,22.72,34.99,750.0,2,45.44,3.0,104.97,69.98,0.33,9139.38,59.53,56.7114413641993,1.5,2.310079225352113,22.72,Small,-22.72
8664,"STOLI GROUP,(USA) LLC",3147,Stolichnaya Chocolat Kokonut,0.71,0.99,50.0,64,45.44,118.0,116.82,57.42,6.0200000000000005,18544.49,71.38,61.102550933059405,1.84375,2.570862676056338,0.71,Large,-38.339999999999996
10754,PERFECTA WINES,4010,Armorik Single Malt Whiskey,45.11,59.99,750.0,1,45.11,3.0,179.97,179.97,2.37,28720.52,134.86,74.93471134077903,3.0,3.9895810241631566,45.11,Small,-90.22
3252,E & J GALLO WINERY,23566,Vin Vault Red,7.23,18.99,3000.0,6,43.38,6.0,62.94,10.49,2.7,61966.91,19.559999999999995,31.077216396568154,1.0,1.4508990318118948,7.23,Small,0.0
6785,PALM BAY INTERNATIONAL INC,8558,Irishman Cream Liqueur,10.39,17.99,750.0,4,41.56,8.0,103.92,64.95,6.3100000000000005,13605.41,62.36,60.00769822940724,2.0,2.5004812319538017,10.39,Small,-41.56
9815,WINE GROUP INC,6427,Glen Ellen Merlot RSV,3.42,4.99,750.0,12,41.04,12.0,59.88,4.99,1.35,27100.41,18.840000000000003,31.46292585170341,1.0,1.4590643274853803,3.42,Medium,0.0
516,BANFI PRODUCTS CORP,25751,Riunite Peach Moscato,6.8,9.99,1500.0,6,40.8,6.0,59.94,9.99,1.35,8510.41,19.14,31.931931931931935,1.0,1.4691176470588236,6.8,Small,0.0
9165,ULTRA BEVERAGE COMPANY LLP,20685,A Bichot Ch Gris Nuits St Ge,40.68,83.99,750.0,1,40.68,2.0,117.98,117.98,0.22,68054.7,77.30000000000001,65.51957958976098,2.0,2.900196656833825,40.68,Small,-40.68
10754,PERFECTA WINES,21503,Cambrige Meritage Napa Vly,13.42,20.99,750.0,3,40.26,15.0,339.84999999999997,224.89999999999998,1.6600000000000001,28720.52,299.59,88.15359717522436,5.0,8.441381023348235,13.42,Small,-161.04
10754,PERFECTA WINES,23145,Ch de Chantegrive Graves Rou,19.2,28.99,750.0,2,38.4,23.0,666.77,579.8,2.53,28720.52,628.37,94.24089266163746,11.5,17.363802083333333,19.2,Small,-403.2
3252,E & J GALLO WINERY,15004,David Stone Pnt Nr,3.1,4.49,750.0,12,37.2,12.0,53.88,4.49,1.35,61966.91,16.68,30.957683741648108,1.0,1.4483870967741934,3.1,Medium,0.0
4425,MARTIGNETTI COMPANIES,24260,Red Car Ritchie Vyd Chard,36.54,52.99,750.0,1,36.54,8.0,423.92,317.94,0.89,144929.24,387.38,91.38044914134741,8.0,11.601532567049809,36.54,Small,-255.78
653,STATE WINE & SPIRITS,6616,Amaro Sfumato Rabarbaro,17.31,21.99,750.0,2,34.62,2.0,43.98,21.99,1.57,8014.9800000000005,9.36,21.282401091405184,1.0,1.2703639514731369,17.31,Small,0.0
9552,M S WALKER INC,20250,Alma Negra Gran Almanegra,34.48,49.99,750.0,1,34.48,3.0,149.97,99.98,0.33,55551.82,115.49000000000001,77.00873508034941,3.0,4.349477958236659,34.48,Small,-68.96
1703,ALISA CARR BEVERAGES,90086,La Dame Montrose St Estep 11,34.2,51.99,750.0,1,34.2,13.0,675.87,571.89,1.44,172.0,641.67,94.93985529761639,13.0,19.762280701754385,34.2,Small,-410.40000000000003
10754,PERFECTA WINES,13860,Calera de Villiers Pnt Nr,34.01,49.99,750.0,1,34.01,5.0,279.95,223.96,0.55,28720.52,245.94,87.85140203607787,5.0,8.231402528668038,34.01,Small,-136.04
